customer_order_id,date_of_order,order_status,sales_rep,product_count_units,product_count_cases,total,paid,buyer_licenses
BC 16366,2024-02-15 3:12 PM,Complete,Zak Young,240,4,"$3,960.00",TRUE,AU-R-000234
BC 16365,2024-02-15 3:11 PM,Complete,Zak Young,240,4,"$3,173.50",TRUE,AU-r-000286
BC 16364,2024-02-15 3:08 PM,Complete,Zak Young,420,7,"$6,930.00",TRUE,AU-R-001094
BC 16363,2024-02-15 2:59 PM,Complete,Zak Young,2060,36,"$29,025.00",FALSE,AU-R-000911
BC 16362,2024-02-15 2:08 PM,Complete,Zak Young,1481,26,"$20,400.01",TRUE,AU-R-000656
BC 16361,2024-02-15 1:33 PM,Complete,Dustin Link,180,3,"$2,670.00",TRUE,AU-R-000711
BC 16360,2024-02-15 1:32 PM,Complete,Dustin Link,180,3,"$1,911.00",TRUE,AU-R-000547
BC 16358,2024-02-15 1:31 PM,Complete,Dustin Link,180,3,"$2,970.00",TRUE,AU-R-001093
BC 16357,2024-02-15 1:29 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,AU-R-000914
BC 16356,2024-02-15 1:27 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000966
BC 16355,2024-02-15 1:26 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000710
BC 16354,2024-02-15 12:57 PM,Complete,Nathan Eckhart,240,4,"$3,960.00",TRUE,AU-R-000863
BC 16353,2024-02-15 12:57 PM,Complete,Nathan Eckhart,240,4,"$3,960.00",TRUE,AU-R-000718
BC 16352,2024-02-15 12:45 PM,Complete,Zak Young,240,4,"$3,900.00",TRUE,AU-R-000101
BC 16351,2024-02-15 12:17 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-001088
BC 16350,2024-02-15 12:11 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000726
BC 16349,2024-02-15 12:07 PM,Complete,Nathan Eckhart,180,3,"$2,970.00",TRUE,AU-RA-001079
BC 16348,2024-02-15 12:07 PM,Shipped,Nathan Eckhart,180,3,"$2,484.00",FALSE,AU-R-000266
BC 16347,2024-02-15 12:06 PM,Complete,Nathan Eckhart,180,3,"$2,130.50",TRUE,AU-R-000993
BC 16346,2024-02-15 12:05 PM,Complete,Nathan Eckhart,540,9,"$8,550.00",TRUE,AU-R-000126
BC 16345,2024-02-15 12:00 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000652
BC 16344,2024-02-15 11:54 AM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000585
BC 16343,2024-02-15 11:48 AM,Complete,Dustin Link,180,3,"$3,120.00",TRUE,AU-R-000794
BC 16341,2024-02-15 11:32 AM,Complete,Dustin Link,900,15,"$14,490.00",TRUE,AU-R-000732
BC 16340,2024-02-15 11:16 AM,Shipped,Dustin Link,1340,24,"$17,325.00",FALSE,AU-R-000367
BC 16339,2024-02-15 9:56 AM,Complete,Dustin Link,1080,18,"$17,820.00",TRUE,AU-P-000422
BC 16338,2024-02-15 9:45 AM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-001048
BC 16337,2024-02-14 8:00 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000290
BC 16334,2024-02-14 7:58 PM,Complete,Dustin Link,180,3,"$2,970.00",TRUE,AU-R-001012
BC 16333,2024-02-14 7:55 PM,Complete,Dustin Link,180,3,"$3,120.00",TRUE,AU-P-000392
BC 16332,2024-02-14 7:54 PM,Complete,Dustin Link,180,3,"$3,120.00",TRUE,AU-R-000371
BC 16331,2024-02-14 6:04 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-001081
BC 16330,2024-02-14 6:03 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000649
BC 16329,2024-02-14 6:01 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000902
BC 16328,2024-02-14 5:49 PM,Complete,Dustin Link,900,15,"$14,850.00",TRUE,AU-P-000394
BC 16327,2024-02-14 5:48 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-001096
BC 16326,2024-02-14 5:47 PM,Complete,Nathan Eckhart,180,3,"$2,970.00",TRUE,AU-R-000781
BC 16325,2024-02-14 5:47 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-001008
BC 16324,2024-02-14 5:46 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,au-r-000108
BC 16323,2024-02-14 5:46 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-000479
BC 16322,2024-02-14 5:45 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-001004
BC 16321,2024-02-14 5:44 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000152
BC 16320,2024-02-14 5:33 PM,Complete,Nathan Eckhart,900,15,"$14,550.00",TRUE,AU-R-000434
BC 16319,2024-02-14 5:32 PM,Complete,Nathan Eckhart,600,10,"$9,780.00",TRUE,AU-R-000707
BC 16318,2024-02-14 5:31 PM,Complete,Nathan Eckhart,480,8,"$7,920.00",TRUE,AU-R-000254
BC 16317,2024-02-14 5:30 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000556
BC 16316,2024-02-14 5:28 PM,Complete,Nathan Eckhart,600,10,"$9,780.00",TRUE,AU-R-001147
BC 16315,2024-02-14 5:27 PM,Complete,Nathan Eckhart,840,14,"$13,740.00",TRUE,AU-R-000980
BC 16314,2024-02-14 5:26 PM,Complete,Nathan Eckhart,480,8,"$7,800.00",TRUE,au-r-000889
BC 16313,2024-02-14 5:25 PM,Complete,Nathan Eckhart,480,8,"$7,800.00",TRUE,AU-R-000317
BC 16312,2024-02-14 5:24 PM,Complete,Nathan Eckhart,360,6,"$4,173.00",TRUE,AU-R-000342
BC 16311,2024-02-14 5:23 PM,Complete,Nathan Eckhart,360,6,"$4,824.00",TRUE,AU-R-000339
BC 16310,2024-02-14 5:21 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000744
BC 16309,2024-02-14 5:21 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000381
BC 16308,2024-02-14 5:20 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000507
BC 16307,2024-02-14 5:15 PM,Complete,Nathan Eckhart,240,4,"$4,020.00",TRUE,AU-R-000305
BC 16306,2024-02-14 5:10 PM,Complete,Zak Young,720,12,"$11,880.00",TRUE,AU-P-000351
BC 16305,2024-02-14 5:06 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000427
BC 16304,2024-02-14 5:04 PM,Complete,Nathan Eckhart,300,5,"$4,830.00",TRUE,AU-R-000334
BC 16303,2024-02-14 5:03 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000163
BC 16302,2024-02-14 5:03 PM,Complete,Dustin Link,1080,18,"$17,820.00",TRUE,AU-R-000196
BC 16301,2024-02-14 5:02 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000893
BC 16300,2024-02-14 4:58 PM,Complete,Dustin Link,360,6,"$5,940.00",TRUE,AU-R-001121
BC 16298,2024-02-14 4:51 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,Au-R-000486
BC 16297,2024-02-14 4:51 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,AU-R-000658
BC 16296,2024-02-14 4:50 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,AU-R-000270
BC 16295,2024-02-14 4:49 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,AU-R-000782
BC 16293,2024-02-14 4:48 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,AU-R-000834
BC 16292,2024-02-14 4:26 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000697
BC 16291,2024-02-14 4:23 PM,Complete,Nathan Eckhart,420,7,"$6,690.00",TRUE,AU-R-000250
BC 16289,2024-02-14 4:14 PM,Complete,Nathan Eckhart,360,6,"$5,760.00",TRUE,AU-R-000901
BC 16288,2024-02-14 4:10 PM,Complete,Zak Young,1080,18,"$17,820.00",TRUE,AU-P-000234
BC 16287,2024-02-14 4:09 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000666
BC 16286,2024-02-14 4:04 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-RA-001073
BC 16285,2024-02-14 4:02 PM,Complete,Nathan Eckhart,1080,18,"$17,820.00",TRUE,AU-P-000420
BC 16284,2024-02-14 4:01 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000989
BC 16283,2024-02-14 4:01 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000600
BC 16282,2024-02-14 3:26 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000225
BC 16281,2024-02-14 3:23 PM,Shipped,Nathan Eckhart,240,4,"$3,960.00",FALSE,AU-R-000616
BC 16280,2024-02-14 3:19 PM,Complete,Nathan Eckhart,240,4,"$3,960.00",TRUE,AU-R-000767
BC 16279,2024-02-14 3:10 PM,Complete,Nathan Eckhart,540,9,"$8,910.00",TRUE,AU-R-000691
BC 16278,2024-02-14 3:06 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000542
BC 16277,2024-02-14 3:03 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-000288
BC 16276,2024-02-14 2:54 PM,Complete,Nathan Eckhart,204,4,"$3,066.00",TRUE,AU-R-000933
BC 16274,2024-02-14 2:50 PM,Complete,Zak Young,1440,24,"$24,120.00",TRUE,AU-R-000220
BC 16273,2024-02-14 2:45 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,AU-R-000524_
BC 16272,2024-02-14 2:44 PM,Complete,Nathan Eckhart,1020,17,"$16,350.00",TRUE,AU-R-000538
BC 16271,2024-02-14 2:41 PM,Complete,Nathan Eckhart,480,8,"$7,740.00",TRUE,AU-R-001009
BC 16270,2024-02-14 2:39 PM,Complete,Nathan Eckhart,300,5,"$4,980.00",TRUE,AU-R-000349
BC 16269,2024-02-14 2:36 PM,Complete,Nathan Eckhart,2340,39,"$37,169.00",TRUE,AU-R-001078
BC 16268,2024-02-14 2:32 PM,Complete,Nathan Eckhart,720,12,"$11,880.00",TRUE,AU-P-000391
BC 16267,2024-02-14 2:32 PM,Complete,Nathan Eckhart,360,6,"$5,940.00",TRUE,AU-R-001133
BC 16266,2024-02-14 2:23 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,AU-R-000142
BC 16265,2024-02-14 2:19 PM,Complete,Zak Young,240,4,"$3,884.00",TRUE,AU-R-000464
BC 16264,2024-02-14 2:18 PM,Complete,Zak Young,240,4,"$3,960.00",TRUE,AU-R-000963
BC 16263,2024-02-14 2:17 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000561
BC 16262,2024-02-14 2:16 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000535
BC 16261,2024-02-14 2:11 PM,Complete,Dustin Link,180,3,"$3,120.00",TRUE,AU-R-000654
BC 16260,2024-02-14 2:08 PM,Complete,Dustin Link,7920,132,"$130,680.00",TRUE,AU-P-000261
BC 16259,2024-02-14 2:04 PM,Complete,Nathan Eckhart,1080,18,"$17,820.00",TRUE,AU-P-000399
BC 16258,2024-02-14 1:56 PM,Complete,Zak Young,360,6,"$5,551.00",TRUE,AU-R-001024
BC 16257,2024-02-14 1:56 PM,Complete,Nathan Eckhart,420,7,"$6,870.00",TRUE,AU-R-001129
BC 16255,2024-02-14 1:54 PM,Shipped,Zak Young,360,6,"$5,940.00",FALSE,AU-R-000530
BC 16254,2024-02-14 1:53 PM,Complete,Zak Young,360,6,"$5,768.50",TRUE,AU-R-000141
BC 16252,2024-02-14 1:52 PM,Complete,Nathan Eckhart,540,9,"$8,730.00",TRUE,AU-RA-001000
BC 16251,2024-02-14 1:50 PM,Complete,Zak Young,600,10,"$9,594.00",TRUE,AU-R-000741
BC 16250,2024-02-14 1:48 PM,Complete,Zak Young,600,10,"$9,547.50",TRUE,AU-R-000200
BC 16249,2024-02-14 1:36 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000550
BC 16248,2024-02-14 1:34 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000595
BC 16247,2024-02-14 1:31 PM,Complete,Zak Young,240,4,"$3,960.00",TRUE,AU-R-000558
BC 16246,2024-02-14 1:27 PM,Complete,Zak Young,240,4,"$3,960.00",TRUE,AU-R-000174
BC 16245,2024-02-14 1:16 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000188
BC 16244,2024-02-14 1:14 PM,Complete,Zak Young,365,6,"$5,831.55",TRUE,AU-R-000734
BC 16243,2024-02-14 1:11 PM,Complete,Zak Young,781,13,"$12,476.01",TRUE,AU-R-000653
BC 16242,2024-02-14 1:05 PM,Complete,Zak Young,311,6,"$4,875.01",TRUE,AU-R-000961
BC 16241,2024-02-14 1:04 PM,Complete,Zak Young,360,6,"$4,639.50",TRUE,AU-R-000801
BC 16240,2024-02-14 1:01 PM,Complete,Zak Young,720,12,"$7,240.75",TRUE,AU-P-000413
BC 16239,2024-02-14 1:00 PM,Complete,Zak Young,361,6,"$5,940.01",TRUE,AU-R-000394
BC 16238,2024-02-14 12:59 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000665
BC 16237,2024-02-14 12:58 PM,Complete,Zak Young,361,6,"$5,940.00",TRUE,AU-R-000512
BC 16236,2024-02-14 12:56 PM,Complete,Zak Young,368,6,"$5,940.08",TRUE,AU-R-001010
BC 16235,2024-02-14 12:55 PM,Complete,Zak Young,204,4,"$3,066.00",TRUE,au-r-001156
BC 16234,2024-02-14 12:52 PM,Complete,Zak Young,362,6,"$5,940.02",TRUE,AU-R-001114
BC 16233,2024-02-14 12:49 PM,Complete,Zak Young,362,6,"$2,452.52",TRUE,AU-R-000282
BC 16232,2024-02-14 12:38 PM,Complete,Zak Young,2122,38,"$14,330.52",TRUE,AU-R-000551
BC 16230,2024-02-14 12:35 PM,Complete,Zak Young,850,15,"$11,722.50",TRUE,AU-R-000325
BC 16229,2024-02-14 12:34 PM,Complete,Zak Young,1340,24,"$16,935.00",TRUE,AU-R-000716
BC 16228,2024-02-14 12:33 PM,Complete,Zak Young,610,11,"$7,724.00",TRUE,AU-R-000153
BC 16227,2024-02-14 12:31 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-001025
BC 16226,2024-02-14 12:30 PM,Complete,Zak Young,860,16,"$9,993.00",TRUE,AU-R-000435
BC 16225,2024-02-14 12:28 PM,Complete,Zak Young,370,6,"$5,700.00",TRUE,AU-R-000321
BC 16224,2024-02-14 12:28 PM,Complete,Nathan Eckhart,180,3,"$3,120.00",TRUE,AU-R-001126
BC 16223,2024-02-14 12:27 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000958
BC 16222,2024-02-14 12:26 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000591
BC 16220,2024-02-14 12:24 PM,Complete,Zak Young,360,6,"$5,506.00",TRUE,AU-R-000352
BC 16219,2024-02-14 12:22 PM,Complete,Zak Young,360,6,"$5,940.00",TRUE,AU-R-000831
BC 16218,2024-02-14 12:20 PM,Complete,Zak Young,383,6,"$3,274.23",TRUE,AU-R-000895
BC 16217,2024-02-14 12:19 PM,Complete,Zak Young,360,6,"$2,094.50",TRUE,AU-R-000894
BC 16216,2024-02-14 12:17 PM,Complete,Zak Young,405,6,"$5,940.45",TRUE,AU-R-000876
BC 16215,2024-02-14 12:12 PM,Complete,Zak Young,412,6,"$2,561.52",TRUE,AU-R-000391
BC 16214,2024-02-14 12:03 PM,Complete,Zak Young,663,12,"$10,092.15",TRUE,
BC 16213,2024-02-14 11:58 AM,Complete,Zak Young,552,9,"$9,030.11",TRUE,au-r-001156
BC 16210,2024-02-14 9:02 AM,Complete,Nathan Eckhart,960,17,"$11,705.00",TRUE,AU-R-000339
BC 16209,2024-02-13 5:52 PM,Complete,Dustin Link,1500,25,"$25,230.00",TRUE,AU-P-000272
BC 16208,2024-02-13 3:25 PM,Complete,Nathan Eckhart,540,9,"$7,370.00",TRUE,AU-R-000666
BC 16207,2024-02-13 3:21 PM,Complete,Nathan Eckhart,540,9,"$8,550.00",TRUE,AU-R-000288
BC 16206,2024-02-13 8:58 AM,Complete,Zak Young,831,15,"$13,303.75",TRUE,AU-R-000698
BC 16205,2024-02-12 5:17 PM,Complete,Dustin Link,300,5,"$5,250.00",TRUE,AU-R-000269
BC 16204,2024-02-12 3:55 PM,Complete,Dustin Link,1140,19,"$19,170.00",TRUE,PR-000331
BC 16202,2024-02-12 3:17 PM,Complete,Zak Young,1080,18,"$16,995.00",TRUE,AU-R-000128
BC 16201,2024-02-12 2:46 PM,Complete,Zak Young,540,9,"$8,490.00",TRUE,AU-R-000159
BC 16200,2024-02-12 2:22 PM,Complete,Nathan Eckhart,1933,36,"$30,360.09",TRUE,AU-P-000391
BC 16199,2024-02-12 2:13 PM,Complete,Nathan Eckhart,1500,25,"$23,970.00",TRUE,AU-R-001133
BC 16198,2024-02-12 1:51 PM,Complete,Nathan Eckhart,1028,21,"$16,470.04",TRUE,AU-P-000101
BC 16197,2024-02-12 12:25 PM,Complete,Zak Young,1170,21,"$14,525.10",TRUE,AU-R-000103
BC 16196,2024-02-12 12:14 PM,Complete,Nathan Eckhart,400,8,"$3,300.00",TRUE,AU-R-000126
BC 16195,2024-02-12 11:37 AM,Shipped,Nathan Eckhart,422,8,"$6,630.01",FALSE,AU-R-000417
BC 16194,2024-02-12 11:31 AM,Complete,Dustin Link,543,9,"$8,430.03",TRUE,AU-R-000902
BC 16193,2024-02-12 11:24 AM,Complete,Dustin Link,906,15,"$14,310.06",TRUE,AU-P-000481
BC 16191,2024-02-12 9:15 AM,Complete,Madeline Gibbs,360,6,"$5,400.00",TRUE,AU-R-001013
BC 16189,2024-02-09 7:20 PM,Complete,Zak Young,224,4,"$3,696.00",TRUE,AU-R-001060
BC 16188,2024-02-09 2:53 PM,Complete,Madeline Gibbs,360,6,"$5,400.00",TRUE,AU-R-001015
BC 16186,2024-02-09 2:21 PM,Complete,Zak Young,2120,38,"$26,560.00",TRUE,AU-R-000805
BC 16185,2024-02-09 2:21 PM,Complete,Zak Young,350,7,"$2,687.50",TRUE,AU-R-000352
BC 16184,2024-02-09 2:21 PM,Complete,Zak Young,800,15,"$8,455.00",TRUE,AU-R-000831
BC 16183,2024-02-09 1:31 PM,Complete,Zak Young,1040,19,"$12,235.00",TRUE,AU-R-000895
BC 16182,2024-02-09 1:30 PM,Complete,Zak Young,1220,22,"$15,025.00",TRUE,AU-R-000391
BC 16181,2024-02-09 1:12 PM,Complete,Zak Young,700,13,"$5,502.50",TRUE,PC-000413
BC 16180,2024-02-09 12:42 PM,Complete,Dustin Link,960,16,"$15,497.00",TRUE,AU-R-000794
BC 16179,2024-02-09 11:51 AM,Complete,Nathan Eckhart,720,12,"$11,460.00",TRUE,AU-R-000767
BC 16178,2024-02-09 11:39 AM,Complete,Zak Young,540,9,"$8,550.00",TRUE,AU-R-000550
BC 16177,2024-02-08 12:35 PM,Complete,Zak Young,826,13,"$12,450.45",TRUE,AU-R-001059
BC 16176,2024-02-08 10:48 AM,Complete,Nathan Eckhart,667,11,"$10,410.06",TRUE,AU-R-001126
BC 16175,2024-02-08 6:25 AM,Complete,Zak Young,1282,22,"$17,955.22",TRUE,AU-R-000611
BC 16174,2024-02-08 6:17 AM,Complete,Zak Young,2058,36,"$28,327.58",TRUE,AU-R-001044
BC 16173,2024-02-07 6:45 PM,Complete,Nathan Eckhart,1380,23,"$21,990.00",TRUE,AU-R-000538
BC 16172,2024-02-07 6:31 PM,Complete,Dustin Link,369,6,"$4,770.08",TRUE,AU-R-000811
BC 16171,2024-02-07 5:56 PM,Complete,Dustin Link,1440,24,"$22,620.00",TRUE,AU-P-000422
BC 16170,2024-02-07 8:15 AM,Complete,Zak Young,420,7,"$6,458.00",TRUE,AU-R-000188
BC 16168,2024-02-07 7:56 AM,Complete,Zak Young,612,10,"$9,600.12",TRUE,AU-R-000909
BC 16167,2024-02-06 6:36 PM,Complete,Nathan Eckhart,744,14,"$7,905.00",TRUE,AU-R-000952-
BC 16166,2024-02-06 4:01 PM,Shipped,Dustin Link,298,7,"$2,254.50",FALSE,AU-R-000500
BC 16165,2024-02-06 3:48 PM,Complete,Dustin Link,420,7,"$6,810.00",TRUE,AU-R-001121
BC 16164,2024-02-06 3:15 PM,Complete,Zak Young,910,16,"$11,497.70",TRUE,AU-R-000849
BC 16163,2024-02-06 3:09 PM,Complete,Zak Young,992,17,"$13,582.72",TRUE,AU-R-000302
BC 16162,2024-02-06 2:44 PM,Complete,Zak Young,1267,22,"$16,680.27",TRUE,AU-R-000638
BC 16161,2024-02-06 2:15 PM,Complete,Dustin Link,660,11,"$10,590.00",TRUE,AU-R-000585
BC 16160,2024-02-06 1:02 PM,Complete,Nathan Eckhart,428,11,"$6,690.04",TRUE,AU-R-000142
BC 16159,2024-02-06 1:00 PM,Complete,Nathan Eckhart,849,18,"$11,617.04",TRUE,AU-R-000626
BC 16158,2024-02-06 12:17 PM,Complete,Nathan Eckhart,480,8,"$7,620.00",TRUE,AU-R-000233
BC 16157,2024-02-06 10:20 AM,Shipped,Nathan Eckhart,432,13,"$6,690.06",FALSE,AU-R-000616
BC 16156,2024-02-06 10:09 AM,Complete,Nathan Eckhart,600,10,"$9,660.00",TRUE,AU-R-000346
BC 16155,2024-02-05 7:42 PM,Complete,Nathan Eckhart,308,9,"$4,650.04",TRUE,AU-R-001009
BC 16154,2024-02-05 5:37 PM,Complete,Nathan Eckhart,1928,36,"$30,420.04",TRUE,AU-R-000225
BC 16152,2024-02-05 3:31 PM,Complete,Dustin Link,402,7,"$6,207.09",TRUE,AU-R-000573
BC 16151,2024-02-05 3:24 PM,Complete,Nathan Eckhart,428,11,"$6,630.04",TRUE,AU-R-000697
BC 16150,2024-02-05 3:13 PM,Complete,Zak Young,960,16,"$16,020.00",TRUE,AU-R-000750
BC 16149,2024-02-05 2:27 PM,Complete,Nathan Eckhart,548,13,"$8,550.04",TRUE,AU-R-000833
BC 16148,2024-02-05 1:57 PM,Shipped,Dustin Link,480,8,"$8,100.00",FALSE,AU-R-000924
BC 16146,2024-02-05 1:11 PM,Complete,Nathan Eckhart,900,15,"$14,250.00",TRUE,AU-R-001051
BC 16145,2024-02-05 12:44 PM,Complete,Nathan Eckhart,316,11,"$4,950.06",TRUE,AU-R-000206
BC 16144,2024-02-05 12:23 PM,Complete,Nathan Eckhart,524,11,"$3,750.01",TRUE,AU-R-000933
BC 16143,2024-02-04 4:06 PM,Complete,Dustin Link,755,14,"$10,162.51",TRUE,AU-R-001020
BC 16142,2024-02-04 1:29 PM,Complete,Dustin Link,1630,30,"$22,305.02",TRUE,AU-R-001153
BC 16141,2024-02-04 12:35 PM,Complete,Nathan Eckhart,540,10,"$6,435.00",TRUE,AU-R-000305
BC 16140,2024-02-04 12:01 PM,Complete,Zak Young,1495,28,"$15,190.00",TRUE,AU-R-000282
BC 16139,2024-02-03 10:06 AM,Complete,Zak Young,615,10,"$9,600.15",TRUE,AU-R-000583
BC 16138,2024-02-02 1:04 PM,Complete,Nathan Eckhart,360,6,"$4,518.00",TRUE,AU-R-000901
BC 16137,2024-02-02 8:42 AM,Complete,Nathan Eckhart,308,9,"$3,556.04",TRUE,AU-R-000989
BC 16136,2024-02-02 6:58 AM,Complete,Zak Young,120,2,"$2,130.00",TRUE,AU-R-000987
BC 16135,2024-02-02 6:48 AM,Complete,Zak Young,3200,60,"$28,598.64",TRUE,AU-P-000234
BC 16134,2024-02-02 6:37 AM,Complete,Zak Young,515,9,"$6,172.65",TRUE,AU-R-000530
BC 16133,2024-02-01 7:57 PM,Complete,Nathan Eckhart,908,19,"$15,150.04",TRUE,AU-R-000427
BC 16132,2024-02-01 6:41 PM,Complete,Dustin Link,660,11,"$10,230.00",TRUE,AU-P-000261
BC 16131,2024-02-01 6:35 PM,Complete,Dustin Link,600,10,"$9,300.00",TRUE,AU-P-000422
BC 16130,2024-02-01 6:19 PM,Complete,Dustin Link,240,4,"$3,720.00",TRUE,AU-P-000394
BC 16129,2024-02-01 4:39 PM,Complete,Nathan Eckhart,676,19,"$10,410.08",TRUE,AU-R-000152
BC 16128,2024-02-01 1:12 PM,Complete,Nathan Eckhart,624,11,"$8,400.00",TRUE,AU-R-000542
BC 16127,2024-02-01 9:33 AM,Complete,Zak Young,374,6,"$5,940.14",TRUE,AU-R-000862
BC 16126,2024-01-31 7:16 PM,Complete,Zak Young,315,5,"$5,130.00",TRUE,AU-R-000961
BC 16125,2024-01-31 1:04 PM,Complete,Nathan Eckhart,1584,38,"$24,180.12",TRUE,AU-R-001133
BC 16124,2024-01-31 12:06 PM,Complete,Dustin Link,300,5,"$4,170.00",TRUE,AU-R-001063
BC 16123,2024-01-31 12:01 PM,Complete,Zak Young,2420,42,"$34,125.00",TRUE,AU-P-000351
BC 16122,2024-01-31 10:48 AM,Complete,Nathan Eckhart,1680,28,"$27,720.00",TRUE,AU-R-000521
BC 16121,2024-01-31 6:24 AM,Complete,Zak Young,229,4,"$2,759.65",TRUE,AU-R-000753
BC 16120,2024-01-31 6:21 AM,Complete,Zak Young,312,5,"$4,476.12",TRUE,AU-R-000325
BC 16119,2024-01-30 5:56 PM,Complete,Nathan Eckhart,372,12,"$5,580.06",TRUE,AU-R-000744
BC 16118,2024-01-30 5:53 PM,Complete,Nathan Eckhart,372,12,"$5,580.06",TRUE,AU-R-000381
BC 16117,2024-01-30 5:52 PM,Complete,Nathan Eckhart,370,11,"$5,580.05",TRUE,AU-R-000507
BC 16116,2024-01-30 4:44 PM,Complete,Zak Young,724,11,"$10,470.64",TRUE,AU-P-000404
BC 16115,2024-01-30 3:35 PM,Complete,Nathan Eckhart,1700,38,"$26,520.10",TRUE,AU-R-000826
BC 16113,2024-01-30 3:13 PM,Complete,Nathan Eckhart,1260,21,"$18,770.00",TRUE,AU-RA-001073
BC 16112,2024-01-30 3:11 PM,Complete,Nathan Eckhart,728,15,"$6,011.01",TRUE,AU-R-000342
BC 16111,2024-01-30 10:51 AM,Complete,Nathan Eckhart,1200,20,"$17,960.00",TRUE,AU-R-000691
BC 16110,2024-01-30 12:02 AM,Complete,Dustin Link,780,13,"$11,370.00",TRUE,AU-R-000702
BC 16109,2024-01-29 11:59 PM,Complete,Dustin Link,900,15,"$13,290.00",TRUE,AU-R-000519
BC 16108,2024-01-29 11:58 PM,Complete,Dustin Link,1020,17,"$15,030.00",TRUE,AU-R-000635
BC 16107,2024-01-29 7:56 PM,Complete,Zak Young,974,16,"$15,120.14",TRUE,AU-R-000512
BC 16106,2024-01-29 7:49 PM,Complete,Zak Young,513,8,"$7,680.33",TRUE,AU-R-000653
BC 16105,2024-01-29 5:31 PM,Complete,Nathan Eckhart,466,8,"$6,525.06",TRUE,AU-R-000434
BC 16104,2024-01-29 5:27 PM,Complete,Dustin Link,300,5,"$4,950.00",TRUE,AU-R-000281
BC 16103,2024-01-29 4:38 PM,Complete,Nathan Eckhart,609,12,"$8,895.07",TRUE,AU-R-000943
BC 16102,2024-01-29 4:36 PM,Complete,Zak Young,1173,22,"$14,850.37",TRUE,AU-R-000595
BC 16101,2024-01-29 3:27 PM,Complete,Dustin Link,540,9,"$8,490.00",TRUE,AU-R-000290
